RecordID,Country,Gender,Demographics Question,Demographics Response,Question,Year,Value,Population
401,Nigeria,M,Residence,Urban,... for at least one specific reason,2013,0.015558817112687855,174726130
121,Nigeria,M,Residence,Rural,... if she argues with him,2013,-0.2238902480121514,174726130
121,Nigeria,M,Residence,Urban,... if she argues with him,2013,-0.6429261119806203,174726130
51,Nigeria,M,Residence,Rural,... if she burns the food,2013,-0.6030179344598138,174726130
51,Nigeria,M,Residence,Urban,... if she burns the food,2013,-0.9422374433866696,174726130
191,Nigeria,M,Residence,Rural,... if she goes out without telling him,2013,-0.19728479633161378,174726130
191,Nigeria,M,Residence,Urban,... if she goes out without telling him,2013,-0.636274749060486,174726130
261,Nigeria,M,Residence,Rural,... if she neglects the children,2013,-0.2105875221718826,174726130
261,Nigeria,M,Residence,Urban,... if she neglects the children,2013,-0.5365043052584696,174726130
331,Nigeria,M,Residence,Rural,... if she refuses to have sex with him,2013,-0.30370660305376457,174726130
331,Nigeria,M,Residence,Urban,... if she refuses to have sex with him,2013,-0.8291642737443844,174726130
402,Pakistan,F,Age,15-24,... for at least one specific reason,2017,1.7249590875872358,216379650
402,Pakistan,F,Age,25-34,... for at least one specific reason,2017,1.418996393261052,216379650
402,Pakistan,F,Age,35-49,... for at least one specific reason,2017,1.3591341269798425,216379650
122,Pakistan,F,Age,15-24,... if she argues with him,2017,1.0531714326536585,216379650
122,Pakistan,F,Age,25-34,... if she argues with him,2017,0.780465552928147,216379650
122,Pakistan,F,Age,35-49,... if she argues with him,2017,0.760511464167744,216379650
52,Pakistan,F,Age,15-24,... if she burns the food,2017,0.06211835755362904,216379650
52,Pakistan,F,Age,25-34,... if she burns the food,2017,-0.09086298960946285,216379650
52,Pakistan,F,Age,35-49,... if she burns the food,2017,-0.08421162668932856,216379650
192,Pakistan,F,Age,15-24,... if she goes out without telling him,2017,1.0997309730945999,216379650
192,Pakistan,F,Age,25-34,... if she goes out without telling him,2017,0.8004196416885503,216379650
192,Pakistan,F,Age,35-49,... if she goes out without telling him,2017,0.6939978349663997,216379650
262,Pakistan,F,Age,15-24,... if she neglects the children,2017,0.793768278768416,216379650
262,Pakistan,F,Age,25-34,... if she neglects the children,2017,0.5742733024039799,216379650
262,Pakistan,F,Age,35-49,... if she neglects the children,2017,0.4612001327616947,216379650
332,Pakistan,F,Age,15-24,... if she refuses to have sex with him,2017,0.6474382945254584,216379650
332,Pakistan,F,Age,25-34,... if she refuses to have sex with him,2017,0.5011083102825011,216379650
332,Pakistan,F,Age,35-49,... if she refuses to have sex with him,2017,0.5410164878033078,216379650
402,Pakistan,F,Education,Higher,... for at least one specific reason,2017,-0.18398207049134496,216379650
402,Pakistan,F,Education,No education,... for at least one specific reason,2017,2.383444016680544,216379650
402,Pakistan,F,Education,Primary,... for at least one specific reason,2017,1.352482764059708,216379650
402,Pakistan,F,Education,Secondary,... for at least one specific reason,2017,0.421291955240888,216379650
122,Pakistan,F,Education,Higher,... if she argues with him,2017,-0.7094397411819646,216379650
122,Pakistan,F,Education,No education,... if she argues with him,2017,1.6850509100664293,216379650
122,Pakistan,F,Education,Primary,... if she argues with him,2017,0.6673923832858618,216379650
122,Pakistan,F,Education,Secondary,... if she argues with him,2017,-0.09086298960946285,216379650
52,Pakistan,F,Education,Higher,... if she burns the food,2017,-0.9887969838276105,216379650
52,Pakistan,F,Education,No education,... if she burns the food,2017,0.527713761963039,216379650
52,Pakistan,F,Education,Primary,... if she burns the food,2017,-0.16402798173094163,216379650
52,Pakistan,F,Education,Secondary,... if she burns the food,2017,-0.7493479187027712,216379650
192,Pakistan,F,Education,Higher,... if she goes out without telling him,2017,-0.5232015794182007,216379650
192,Pakistan,F,Education,No education,... if she goes out without telling him,2017,1.6650968213060262,216379650
192,Pakistan,F,Education,Primary,... if she goes out without telling him,2017,0.6141814799247863,216379650
192,Pakistan,F,Education,Secondary,... if she goes out without telling him,2017,-0.16402798173094163,216379650
262,Pakistan,F,Education,Higher,... if she neglects the children,2017,-0.6495774749007548,216379650
262,Pakistan,F,Education,No education,... if she neglects the children,2017,1.2726664090180946,216379650
262,Pakistan,F,Education,Primary,... if she neglects the children,2017,0.42794331816102255,216379650
262,Pakistan,F,Education,Secondary,... if she neglects the children,2017,-0.18398207049134496,216379650
332,Pakistan,F,Education,Higher,... if she refuses to have sex with him,2017,-0.7626506445430401,216379650
332,Pakistan,F,Education,No education,... if she refuses to have sex with him,2017,1.2992718606986327,216379650
332,Pakistan,F,Education,Primary,... if she refuses to have sex with him,2017,0.37473241479994707,216379650
332,Pakistan,F,Education,Secondary,... if she refuses to have sex with him,2017,-0.26379842553295807,216379650
402,Pakistan,F,Employment,Employed for cash,... for at least one specific reason,2017,1.744913176347639,216379650
402,Pakistan,F,Employment,Employed for kind,... for at least one specific reason,2017,2.888947598610761,216379650
402,Pakistan,F,Employment,Unemployed,... for at least one specific reason,2017,1.3458314011395733,216379650
122,Pakistan,F,Employment,Employed for cash,... if she argues with him,2017,0.9933091663724489,216379650
122,Pakistan,F,Employment,Employed for kind,... if she argues with him,2017,2.1173894998751672,216379650
122,Pakistan,F,Employment,Unemployed,... if she argues with him,2017,0.7405573754073406,216379650
52,Pakistan,F,Employment,Employed for cash,... if she burns the food,2017,0.24170515639725854,216379650
52,Pakistan,F,Employment,Employed for kind,... if she burns the food,2017,0.7139519237268027,216379650
52,Pakistan,F,Employment,Unemployed,... if she burns the food,2017,-0.1440738929705383,216379650
192,Pakistan,F,Employment,Employed for cash,... if she goes out without telling him,2017,0.9400982630113732,216379650
192,Pakistan,F,Employment,Employed for kind,... if she goes out without telling him,2017,1.7382618134275045,216379650
192,Pakistan,F,Employment,Unemployed,... if she goes out without telling him,2017,0.760511464167744,216379650
262,Pakistan,F,Employment,Employed for cash,... if she neglects the children,2017,0.9134928113308356,216379650
262,Pakistan,F,Employment,Employed for kind,... if she neglects the children,2017,1.6185372808650849,216379650
262,Pakistan,F,Employment,Unemployed,... if she neglects the children,2017,0.4612001327616947,216379650
332,Pakistan,F,Employment,Employed for cash,... if she refuses to have sex with him,2017,0.760511464167744,216379650
332,Pakistan,F,Employment,Employed for kind,... if she refuses to have sex with him,2017,1.7183077246671015,216379650
332,Pakistan,F,Employment,Unemployed,... if she refuses to have sex with him,2017,0.4545487698415602,216379650
402,Pakistan,F,Marital status,Married or living together,... for at least one specific reason,2017,1.4655559337019932,216379650
402,Pakistan,F,Marital status,Never married,... for at least one specific reason,2017,0.03967246026562371,216379650
402,Pakistan,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,2017,1.2327582314972885,216379650
122,Pakistan,F,Marital status,Married or living together,... if she argues with him,2017,0.840327819209357,216379650
122,Pakistan,F,Marital status,Never married,... if she argues with him,2017,0.03967246026562371,216379650
122,Pakistan,F,Marital status,"Widowed, divorced, separated",... if she argues with him,2017,0.5609705765637111,216379650
52,Pakistan,F,Marital status,Married or living together,... if she burns the food,2017,-0.05760617500879071,216379650
52,Pakistan,F,Marital status,Never married,... if she burns the food,2017,0.03967246026562371,216379650
52,Pakistan,F,Marital status,"Widowed, divorced, separated",... if she burns the food,2017,0.028861542952956898,216379650
192,Pakistan,F,Marital status,Married or living together,... if she goes out without telling him,2017,0.8270250933690881,216379650
192,Pakistan,F,Marital status,Never married,... if she goes out without telling him,2017,0.03967246026562371,216379650
192,Pakistan,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,2017,0.6141814799247863,216379650
262,Pakistan,F,Marital status,Married or living together,... if she neglects the children,2017,0.5742733024039799,216379650
262,Pakistan,F,Marital status,Never married,... if she neglects the children,2017,0.03967246026562371,216379650
262,Pakistan,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,2017,0.5809246653241142,216379650
332,Pakistan,F,Marital status,Married or living together,... if she refuses to have sex with him,2017,0.5543192136435766,216379650
332,Pakistan,F,Marital status,Never married,... if she refuses to have sex with him,2017,0.03967246026562371,216379650
332,Pakistan,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,2017,0.4013378664804847,216379650
402,Pakistan,F,Residence,Rural,... for at least one specific reason,2017,2.0442245077536882,216379650
402,Pakistan,F,Residence,Urban,... for at least one specific reason,2017,0.44789740692142566,216379650
122,Pakistan,F,Residence,Rural,... if she argues with him,2017,1.3790882157402455,216379650
122,Pakistan,F,Residence,Urban,... if she argues with him,2017,-0.12411980421013498,216379650
52,Pakistan,F,Residence,Rural,... if she burns the food,2017,0.3215215114388716,216379650
52,Pakistan,F,Residence,Urban,... if she burns the food,2017,-0.6961370153416958,216379650
192,Pakistan,F,Residence,Rural,... if she goes out without telling him,2017,1.3325286752993049,216379650
192,Pakistan,F,Residence,Urban,... if she goes out without telling him,2017,-0.07090890084905951,216379650
262,Pakistan,F,Residence,Rural,... if she neglects the children,2017,1.0398687068133896,216379650
262,Pakistan,F,Residence,Urban,... if she neglects the children,2017,-0.2238902480121514,216379650
332,Pakistan,F,Residence,Rural,... if she refuses to have sex with him,2017,1.0332173438932555,216379650
332,Pakistan,F,Residence,Urban,... if she refuses to have sex with him,2017,-0.29040387721349564,216379650
402,Pakistan,M,Age,15-24,... for at least one specific reason,2017,1.8446836201496555,216379650
402,Pakistan,M,Age,25-34,... for at least one specific reason,2017,1.2394095944174224,216379650
402,Pakistan,M,Age,35-49,... for at least one specific reason,2017,1.0797768843341962,216379650
122,Pakistan,M,Age,15-24,... if she argues with him,2017,0.547667850723442,216379650
122,Pakistan,M,Age,25-34,... if she argues with him,2017,0.17519152719591424,216379650
122,Pakistan,M,Age,35-49,... if she argues with him,2017,-0.09086298960946285,216379650
52,Pakistan,M,Age,15-24,... if she burns the food,2017,-0.8158615479041155,216379650
52,Pakistan,M,Age,25-34,... if she burns the food,2017,-0.9821456209074761,216379650
52,Pakistan,M,Age,35-49,... if she burns the food,2017,-1.0486592501088203,216379650
192,Pakistan,M,Age,15-24,... if she goes out without telling him,2017,1.0997309730945999,216379650
192,Pakistan,M,Age,25-34,... if she goes out without telling him,2017,0.6474382945254584,216379650
192,Pakistan,M,Age,35-49,... if she goes out without telling him,2017,0.4079892294006192,216379650
262,Pakistan,M,Age,15-24,... if she neglects the children,2017,0.19514561595631758,216379650
262,Pakistan,M,Age,25-34,... if she neglects the children,2017,-0.037652086248387374,216379650
262,Pakistan,M,Age,35-49,... if she neglects the children,2017,-0.05760617500879071,216379650
332,Pakistan,M,Age,15-24,... if she refuses to have sex with him,2017,-0.4167797726960498,216379650
332,Pakistan,M,Age,25-34,... if she refuses to have sex with him,2017,-0.6894856524215613,216379650
332,Pakistan,M,Age,35-49,... if she refuses to have sex with him,2017,-0.6628802007410237,216379650
402,Pakistan,M,Education,Higher,... for at least one specific reason,2017,-0.1174684412900007,216379650
402,Pakistan,M,Education,No education,... for at least one specific reason,2017,2.336884476239603,216379650
402,Pakistan,M,Education,Primary,... for at least one specific reason,2017,1.4655559337019932,216379650
402,Pakistan,M,Education,Secondary,... for at least one specific reason,2017,0.9800064405321799,216379650
122,Pakistan,M,Education,Higher,... if she argues with him,2017,-0.6628802007410237,216379650
122,Pakistan,M,Education,No education,... if she argues with him,2017,0.8802359967301634,216379650
122,Pakistan,M,Education,Primary,... if she argues with him,2017,0.18849425303618306,216379650
122,Pakistan,M,Education,Secondary,... if she argues with him,2017,-0.17733070757121044,216379650
52,Pakistan,M,Education,Higher,... if she burns the food,2017,-1.148429693910837,216379650
52,Pakistan,M,Education,No education,... if she burns the food,2017,-0.9089806287859975,216379650
52,Pakistan,M,Education,Primary,... if she burns the food,2017,-0.9156319917061319,216379650
52,Pakistan,M,Education,Secondary,... if she burns the food,2017,-1.042007887188686,216379650
192,Pakistan,M,Education,Higher,... if she goes out without telling him,2017,-0.5098988535779319,216379650
192,Pakistan,M,Education,No education,... if she goes out without telling him,2017,1.4123450303409175,216379650
192,Pakistan,M,Education,Primary,... if she goes out without telling him,2017,0.760511464167744,216379650
192,Pakistan,M,Education,Secondary,... if she goes out without telling him,2017,0.4146405923207535,216379650
262,Pakistan,M,Education,Higher,... if she neglects the children,2017,-0.7559992816229056,216379650
262,Pakistan,M,Education,No education,... if she neglects the children,2017,0.5875760282442487,216379650
262,Pakistan,M,Education,Primary,... if she neglects the children,2017,0.07542108339389784,216379650
262,Pakistan,M,Education,Secondary,... if she neglects the children,2017,-0.1440738929705383,216379650
332,Pakistan,M,Education,Higher,... if she refuses to have sex with him,2017,-1.1085215163900304,216379650
332,Pakistan,M,Education,No education,... if she refuses to have sex with him,2017,-0.037652086248387374,216379650
332,Pakistan,M,Education,Primary,... if she refuses to have sex with him,2017,-0.6562288378208891,216379650
332,Pakistan,M,Education,Secondary,... if she refuses to have sex with him,2017,-0.8358156366645187,216379650
402,Pakistan,M,Employment,Employed for cash,... for at least one specific reason,2017,1.2394095944174224,216379650
402,Pakistan,M,Employment,Employed for kind,... for at least one specific reason,2017,1.4921613853825308,216379650
402,Pakistan,M,Employment,Unemployed,... for at least one specific reason,2017,0.18849425303618306,216379650
122,Pakistan,M,Employment,Employed for cash,... if she argues with him,2017,0.07542108339389784,216379650
122,Pakistan,M,Employment,Employed for kind,... if she argues with him,2017,0.9999605292925834,216379650
122,Pakistan,M,Employment,Unemployed,... if she argues with him,2017,-0.543155668178604,216379650
52,Pakistan,M,Employment,Employed for cash,... if she burns the food,2017,-0.9954483467477451,216379650
52,Pakistan,M,Employment,Employed for kind,... if she burns the food,2017,-1.1151728793101647,216379650
52,Pakistan,M,Employment,Unemployed,... if she burns the food,2017,-1.2681542264732564,216379650
192,Pakistan,M,Employment,Employed for cash,... if she goes out without telling him,2017,0.5809246653241142,216379650
192,Pakistan,M,Employment,Employed for kind,... if she goes out without telling him,2017,0.8070710046086849,216379650
192,Pakistan,M,Employment,Unemployed,... if she goes out without telling him,2017,-0.26379842553295807,216379650
262,Pakistan,M,Employment,Employed for cash,... if she neglects the children,2017,-0.024349360408118567,216379650
262,Pakistan,M,Employment,Employed for kind,... if she neglects the children,2017,0.23505379347712402,216379650
262,Pakistan,M,Employment,Unemployed,... if she neglects the children,2017,-0.23719297385242033,216379650
332,Pakistan,M,Employment,Employed for cash,... if she refuses to have sex with him,2017,-0.6429261119806203,216379650
332,Pakistan,M,Employment,Employed for kind,... if she refuses to have sex with him,2017,-0.26379842553295807,216379650
332,Pakistan,M,Employment,Unemployed,... if she refuses to have sex with him,2017,-1.0087510725880138,216379650
402,Pakistan,M,Marital status,Married or living together,... for at least one specific reason,2017,1.2128041427368847,216379650
402,Pakistan,M,Marital status,Never married,... for at least one specific reason,2017,0.03967246026562371,216379650
402,Pakistan,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,2017,1.525418199983203,216379650
122,Pakistan,M,Marital status,Married or living together,... if she argues with him,2017,0.05546699463349451,216379650
122,Pakistan,M,Marital status,Never married,... if she argues with him,2017,0.03967246026562371,216379650
122,Pakistan,M,Marital status,"Widowed, divorced, separated",... if she argues with him,2017,1.0997309730945999,216379650
52,Pakistan,M,Marital status,Married or living together,... if she burns the food,2017,-1.0087510725880138,216379650
52,Pakistan,M,Marital status,Never married,... if she burns the food,2017,0.03967246026562371,216379650
52,Pakistan,M,Marital status,"Widowed, divorced, separated",... if she burns the food,2017,-0.6695315636611581,216379650
192,Pakistan,M,Marital status,Married or living together,... if she goes out without telling him,2017,0.5543192136435766,216379650
192,Pakistan,M,Marital status,Never married,... if she goes out without telling him,2017,0.03967246026562371,216379650
192,Pakistan,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,2017,1.0664741584939277,216379650
262,Pakistan,M,Marital status,Married or living together,... if she neglects the children,2017,-0.0443034491685219,216379650
262,Pakistan,M,Marital status,Never married,... if she neglects the children,2017,0.03967246026562371,216379650
262,Pakistan,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,2017,0.9267955371711046,216379650
332,Pakistan,M,Marital status,Married or living together,... if she refuses to have sex with him,2017,-0.6495774749007548,216379650
332,Pakistan,M,Marital status,Never married,... if she refuses to have sex with him,2017,0.03967246026562371,216379650
332,Pakistan,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,2017,-0.5232015794182007,216379650
402,Pakistan,M,Residence,Rural,... for at least one specific reason,2017,1.7981240797087148,216379650
402,Pakistan,M,Residence,Urban,... for at least one specific reason,2017,0.35477832603954373,216379650
122,Pakistan,M,Residence,Rural,... if she argues with him,2017,0.421291955240888,216379650
122,Pakistan,M,Residence,Urban,... if she argues with him,2017,-0.43673386145645315,216379650
52,Pakistan,M,Residence,Rural,... if she burns the food,2017,-0.9289347175464008,216379650
52,Pakistan,M,Residence,Urban,... if she burns the food,2017,-1.1085215163900304,216379650
192,Pakistan,M,Residence,Rural,... if she goes out without telling him,2017,1.0864282472543307,216379650
192,Pakistan,M,Residence,Urban,... if she goes out without telling him,2017,-0.20393615925174807,216379650
262,Pakistan,M,Residence,Rural,... if she neglects the children,2017,0.24170515639725854,216379650
262,Pakistan,M,Residence,Urban,... if she neglects the children,2017,-0.42343113561618423,216379650
332,Pakistan,M,Residence,Rural,... if she refuses to have sex with him,2017,-0.3968256839356466,216379650
332,Pakistan,M,Residence,Urban,... if she refuses to have sex with him,2017,-1.0220537984282827,216379650
403,Peru,F,Age,15-24,... for at least one specific reason,2012,-1.0087510725880138,29749592
403,Peru,F,Age,25-34,... for at least one specific reason,2012,-1.0952187905497615,29749592
403,Peru,F,Age,35-49,... for at least one specific reason,2012,-1.0287051613484173,29749592
123,Peru,F,Age,15-24,... if she argues with him,2012,-1.2149433231121811,29749592
123,Peru,F,Age,25-34,... if she argues with him,2012,-1.22824604895245,29749592
123,Peru,F,Age,35-49,... if she argues with him,2012,-1.2149433231121811,29749592
53,Peru,F,Age,15-24,... if she burns the food,2012,-1.1949892343517778,29749592
53,Peru,F,Age,25-34,... if she burns the food,2012,-1.2215946860323155,29749592
53,Peru,F,Age,35-49,... if she burns the food,2012,-1.2016405972719122,29749592
193,Peru,F,Age,15-24,... if she goes out without telling him,2012,-1.2016405972719122,29749592
193,Peru,F,Age,25-34,... if she goes out without telling him,2012,-1.2149433231121811,29749592
193,Peru,F,Age,35-49,... if she goes out without telling him,2012,-1.1883378714316433,29749592
263,Peru,F,Age,15-24,... if she neglects the children,2012,-1.1018701534698958,29749592
263,Peru,F,Age,25-34,... if she neglects the children,2012,-1.1617324197511059,29749592
263,Peru,F,Age,35-49,... if she neglects the children,2012,-1.1151728793101647,29749592
333,Peru,F,Age,15-24,... if she refuses to have sex with him,2012,-1.2348974118725844,29749592
333,Peru,F,Age,25-34,... if she refuses to have sex with him,2012,-1.2482001377128533,29749592
333,Peru,F,Age,35-49,... if she refuses to have sex with him,2012,-1.2215946860323155,29749592
403,Peru,F,Education,Higher,... for at least one specific reason,2012,-1.1550810568309713,29749592
403,Peru,F,Education,No education,... for at least one specific reason,2012,-0.8225129108242498,29749592
403,Peru,F,Education,Primary,... for at least one specific reason,2012,-0.869072451265191,29749592
403,Peru,F,Education,Secondary,... for at least one specific reason,2012,-1.0686133388692236,29749592
123,Peru,F,Education,Higher,... if she argues with him,2012,-1.2482001377128533,29749592
123,Peru,F,Education,No education,... if she argues with him,2012,-1.135126968070568,29749592
123,Peru,F,Education,Primary,... if she argues with him,2012,-1.1617324197511059,29749592
123,Peru,F,Education,Secondary,... if she argues with him,2012,-1.2348974118725844,29749592
53,Peru,F,Education,Higher,... if she burns the food,2012,-1.2149433231121811,29749592
53,Peru,F,Education,No education,... if she burns the food,2012,-1.148429693910837,29749592
53,Peru,F,Education,Primary,... if she burns the food,2012,-1.16838378267124,29749592
53,Peru,F,Education,Secondary,... if she burns the food,2012,-1.2149433231121811,29749592
193,Peru,F,Education,Higher,... if she goes out without telling him,2012,-1.2348974118725844,29749592
193,Peru,F,Education,No education,... if she goes out without telling him,2012,-1.121824242230299,29749592
193,Peru,F,Education,Primary,... if she goes out without telling him,2012,-1.1417783309907024,29749592
193,Peru,F,Education,Secondary,... if she goes out without telling him,2012,-1.2082919601920468,29749592
263,Peru,F,Education,Higher,... if she neglects the children,2012,-1.2149433231121811,29749592
263,Peru,F,Education,No education,... if she neglects the children,2012,-1.0020997096678794,29749592
263,Peru,F,Education,Primary,... if she neglects the children,2012,-0.9954483467477451,29749592
263,Peru,F,Education,Secondary,... if she neglects the children,2012,-1.1417783309907024,29749592
333,Peru,F,Education,Higher,... if she refuses to have sex with him,2012,-1.2482001377128533,29749592
333,Peru,F,Education,No education,... if she refuses to have sex with him,2012,-1.16838378267124,29749592
333,Peru,F,Education,Primary,... if she refuses to have sex with him,2012,-1.2082919601920468,29749592
333,Peru,F,Education,Secondary,... if she refuses to have sex with him,2012,-1.2415487747927187,29749592
403,Peru,F,Employment,Employed for cash,... for at least one specific reason,2012,-1.0619619759490893,29749592
403,Peru,F,Employment,Employed for kind,... for at least one specific reason,2012,-0.8158615479041155,29749592
403,Peru,F,Employment,Unemployed,... for at least one specific reason,2012,-1.0885674276296269,29749592
123,Peru,F,Employment,Employed for cash,... if she argues with him,2012,-1.22824604895245,29749592
123,Peru,F,Employment,Employed for kind,... if she argues with him,2012,-1.135126968070568,29749592
123,Peru,F,Employment,Unemployed,... if she argues with him,2012,-1.2348974118725844,29749592
53,Peru,F,Employment,Employed for cash,... if she burns the food,2012,-1.2149433231121811,29749592
53,Peru,F,Employment,Employed for kind,... if she burns the food,2012,-1.1284756051504337,29749592
53,Peru,F,Employment,Unemployed,... if she burns the food,2012,-1.2149433231121811,29749592
193,Peru,F,Employment,Employed for cash,... if she goes out without telling him,2012,-1.2082919601920468,29749592
193,Peru,F,Employment,Employed for kind,... if she goes out without telling him,2012,-1.135126968070568,29749592
193,Peru,F,Employment,Unemployed,... if she goes out without telling him,2012,-1.2149433231121811,29749592
263,Peru,F,Employment,Employed for cash,... if she neglects the children,2012,-1.135126968070568,29749592
263,Peru,F,Employment,Employed for kind,... if she neglects the children,2012,-0.9821456209074761,29749592
263,Peru,F,Employment,Unemployed,... if she neglects the children,2012,-1.1617324197511059,29749592
333,Peru,F,Employment,Employed for cash,... if she refuses to have sex with him,2012,-1.2348974118725844,29749592
333,Peru,F,Employment,Employed for kind,... if she refuses to have sex with him,2012,-1.2016405972719122,29749592
333,Peru,F,Employment,Unemployed,... if she refuses to have sex with him,2012,-1.2348974118725844,29749592
403,Peru,F,Marital status,Married or living together,... for at least one specific reason,2012,-1.042007887188686,29749592
403,Peru,F,Marital status,Never married,... for at least one specific reason,2012,-1.0486592501088203,29749592
403,Peru,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,2012,-1.0220537984282827,29749592
123,Peru,F,Marital status,Married or living together,... if she argues with him,2012,-1.2215946860323155,29749592
123,Peru,F,Marital status,Never married,... if she argues with him,2012,-1.2149433231121811,29749592
123,Peru,F,Marital status,"Widowed, divorced, separated",... if she argues with him,2012,-1.2149433231121811,29749592
53,Peru,F,Marital status,Married or living together,... if she burns the food,2012,-1.2149433231121811,29749592
53,Peru,F,Marital status,Never married,... if she burns the food,2012,-1.1883378714316433,29749592
53,Peru,F,Marital status,"Widowed, divorced, separated",... if she burns the food,2012,-1.1816865085115091,29749592
193,Peru,F,Marital status,Married or living together,... if she goes out without telling him,2012,-1.1949892343517778,29749592
193,Peru,F,Marital status,Never married,... if she goes out without telling him,2012,-1.2082919601920468,29749592
193,Peru,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,2012,-1.2082919601920468,29749592
263,Peru,F,Marital status,Married or living together,... if she neglects the children,2012,-1.1284756051504337,29749592
263,Peru,F,Marital status,Never married,... if she neglects the children,2012,-1.121824242230299,29749592
263,Peru,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,2012,-1.121824242230299,29749592
333,Peru,F,Marital status,Married or living together,... if she refuses to have sex with him,2012,-1.22824604895245,29749592
333,Peru,F,Marital status,Never married,... if she refuses to have sex with him,2012,-1.2348974118725844,29749592
333,Peru,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,2012,-1.2482001377128533,29749592
403,Peru,F,Residence,Rural,... for at least one specific reason,2012,-0.8624210883450565,29749592
403,Peru,F,Residence,Urban,... for at least one specific reason,2012,-1.1018701534698958,29749592
123,Peru,F,Residence,Rural,... if she argues with him,2012,-1.1617324197511059,29749592
123,Peru,F,Residence,Urban,... if she argues with him,2012,-1.2415487747927187,29749592
53,Peru,F,Residence,Rural,... if she burns the food,2012,-1.1617324197511059,29749592
53,Peru,F,Residence,Urban,... if she burns the food,2012,-1.2149433231121811,29749592
193,Peru,F,Residence,Rural,... if she goes out without telling him,2012,-1.135126968070568,29749592
193,Peru,F,Residence,Urban,... if she goes out without telling him,2012,-1.2215946860323155,29749592
263,Peru,F,Residence,Rural,... if she neglects the children,2012,-1.0154024355081483,29749592
263,Peru,F,Residence,Urban,... if she neglects the children,2012,-1.1617324197511059,29749592
333,Peru,F,Residence,Rural,... if she refuses to have sex with him,2012,-1.2082919601920468,29749592
333,Peru,F,Residence,Urban,... if she refuses to have sex with him,2012,-1.2415487747927187,29749592
403,Peru,M,Age,15-24,... for at least one specific reason,2012,0.03967246026562371,29749592
403,Peru,M,Age,25-34,... for at least one specific reason,2012,0.03967246026562371,29749592
403,Peru,M,Age,35-49,... for at least one specific reason,2012,0.03967246026562371,29749592
123,Peru,M,Age,15-24,... if she argues with him,2012,0.03967246026562371,29749592
123,Peru,M,Age,25-34,... if she argues with him,2012,0.03967246026562371,29749592
123,Peru,M,Age,35-49,... if she argues with him,2012,0.03967246026562371,29749592
53,Peru,M,Age,15-24,... if she burns the food,2012,0.03967246026562371,29749592
53,Peru,M,Age,25-34,... if she burns the food,2012,0.03967246026562371,29749592
53,Peru,M,Age,35-49,... if she burns the food,2012,0.03967246026562371,29749592
193,Peru,M,Age,15-24,... if she goes out without telling him,2012,0.03967246026562371,29749592
193,Peru,M,Age,25-34,... if she goes out without telling him,2012,0.03967246026562371,29749592
193,Peru,M,Age,35-49,... if she goes out without telling him,2012,0.03967246026562371,29749592
263,Peru,M,Age,15-24,... if she neglects the children,2012,0.03967246026562371,29749592
263,Peru,M,Age,25-34,... if she neglects the children,2012,0.03967246026562371,29749592
263,Peru,M,Age,35-49,... if she neglects the children,2012,0.03967246026562371,29749592
333,Peru,M,Age,15-24,... if she refuses to have sex with him,2012,0.03967246026562371,29749592
333,Peru,M,Age,25-34,... if she refuses to have sex with him,2012,0.03967246026562371,29749592
333,Peru,M,Age,35-49,... if she refuses to have sex with him,2012,0.03967246026562371,29749592
403,Peru,M,Education,Higher,... for at least one specific reason,2012,0.03967246026562371,29749592
403,Peru,M,Education,No education,... for at least one specific reason,2012,0.03967246026562371,29749592
403,Peru,M,Education,Primary,... for at least one specific reason,2012,0.03967246026562371,29749592
403,Peru,M,Education,Secondary,... for at least one specific reason,2012,0.03967246026562371,29749592
123,Peru,M,Education,Higher,... if she argues with him,2012,0.03967246026562371,29749592
123,Peru,M,Education,No education,... if she argues with him,2012,0.03967246026562371,29749592
123,Peru,M,Education,Primary,... if she argues with him,2012,0.03967246026562371,29749592
123,Peru,M,Education,Secondary,... if she argues with him,2012,0.03967246026562371,29749592
53,Peru,M,Education,Higher,... if she burns the food,2012,0.03967246026562371,29749592
53,Peru,M,Education,No education,... if she burns the food,2012,0.03967246026562371,29749592
53,Peru,M,Education,Primary,... if she burns the food,2012,0.03967246026562371,29749592
53,Peru,M,Education,Secondary,... if she burns the food,2012,0.03967246026562371,29749592
193,Peru,M,Education,Higher,... if she goes out without telling him,2012,0.03967246026562371,29749592
193,Peru,M,Education,No education,... if she goes out without telling him,2012,0.03967246026562371,29749592
193,Peru,M,Education,Primary,... if she goes out without telling him,2012,0.03967246026562371,29749592
193,Peru,M,Education,Secondary,... if she goes out without telling him,2012,0.03967246026562371,29749592
263,Peru,M,Education,Higher,... if she neglects the children,2012,0.03967246026562371,29749592
